id_peli,id_leng
230170,1
82362,1
210041,1
174325,1
45241,1
58799,1
70490,1
110415,1
121691,1
58899,1
40342,1
139718,1
166271,1
42213,1
158990,1
27190,1
430985,1
154226,1
180894,1
21138,1
39055,1
245226,1
95383,1
83869,1
11039,1
62989,1
78362,1
82679,1
91551,1
79113,1
52477,1
176085,1
174358,1
169881,1
27584,1
37420,1
199782,1
28323,1
186929,1
224950,1
46445,1
14499,1
149725,1
163795,1
225747,1
185267,1
28981,1
119278,1
8213,1
25707,1
84283,1
69406,1
171910,1
64807,1
229296,1
17478,1
230864,1
72123,1
171698,1
13194,1
35076,1
30077,1
259311,1
252385,1
209504,1
240629,1
195269,1
265111,1
115283,1
159024,1
84152,1
66469,1
227348,1
152603,1
36671,1
81462,1
13632,1
76127,1
31013,1
37488,1
42329,1
72091,1
191714,1
143777,1
124409,1
14432,1
107445,1
124623,1
40034,1
245775,1
8434,1
206183,1
122796,1
111473,1
204810,1
126963,1
136735,1
153158,1
56965,1
243531,1
292062,1
95410,1
54773,1
120497,1
95504,1
127560,1
83896,1
277809,1
118289,1
109391,1
159128,1
39102,1
150249,1
94747,1
89581,1
90966,1
24671,1
96944,1
190880,1
173467,1
193638,1
4949,1
245170,1
16076,1
152206,1
173480,1
206408,1
176068,1
73554,1
38189,1
63954,1
113594,1
60140,1
75507,1
110391,1
173340,1
159002,1
140174,1
211024,1
126749,1
168530,1
84971,1
81867,1
20305,1
137094,1
157350,1
6418,1
15494,1
240916,1
54642,1
182972,1
95943,1
52395,1
91817,1
79316,1
163875,1
19551,1
2442,1
29403,1
55922,1
84178,1
41374,1
10958,1
26657,1
135855,1
88293,1
159932,1
39311,1
161315,1
56906,1
31780,1
164353,1
266549,1
138977,1
109259,1
89445,1
75020,1
156965,1
11188,1
177047,1
72872,1
174344,1
25003,1
78308,1
114638,1
217993,1
174671,1
157384,1
199423,1
24475,1
215991,1
11765,1
104710,1
126783,1
92647,1
111421,1
57680,1
114888,1
222911,1
250769,1
184846,1
84690,1
65374,1
117773,1
78239,1
7269,1
207769,1
137968,1
173185,1
42262,1
42456,1
180383,1
22264,1
96482,1
218689,1
107430,1
100241,1
72013,1
44969,1
44693,1
54102,1
208529,1
253077,1
157099,1
48397,1
181886,1
72767,1
127687,1
37564,1
33031,1
30123,1
130150,1
15359,1
236399,1
17940,1
100063,1
90728,1
36299,1
59744,1
157841,1
45266,1
19400,1
40352,1
242033,1
177888,1
66892,1
170234,1
160068,1
14028,1
104211,1
144121,1
152760,1
150093,1
137106,1
32996,1
106573,1
97794,1
97020,1
58427,1
209247,1
99608,1
91101,1
83665,1
61501,1
249397,1
83564,1
45930,1
137566,1
75090,1
43191,1
42325,1
87293,1
87358,1
74461,1
20756,1
4883,1
144336,1
146490,1
140873,1
141043,1
143049,1
99367,1
157834,1
226857,1
137321,1
192345,1
83727,1
71203,1
43042,1
172120,1
232731,1
31445,1
81699,1
157847,1
31295,1
39341,1
114575,1
102597,1
133441,1
103732,1
237692,1
210047,1
249923,1
142573,1
13470,1
79869,1
14872,1
355515,1
359195,1
218277,1
212721,1
92850,1
222899,1
120467,1
201086,1
201550,1
84319,1
141635,1
233470,1
253046,1
21474,1
142984,1
13934,1
13061,1
24589,1
41445,1
137646,1
77458,1
248507,1
220286,1
225565,1
158908,1
157336,1
159937,1
160070,1
254065,1
153652,1
21580,1
32930,1
19325,1
133715,1
192102,1
205724,1
225574,1
158914,1
18224,1
85444,1
95243,1
24756,1
159095,1
156284,1
86381,1
199818,1
158907,1
159152,1
100632,1
156415,1
266373,1
22259,1
52817,1
79073,1
90517,1
53182,1
87587,1
108668,1
88583,1
202141,1
121074,1
121695,1
41552,1
257155,1
204349,1
242076,1
47459,1
47626,1
19492,1
248774,1
175291,1
255577,1
121015,1
121113,1
80837,1
191566,1
222671,1
37646,1
256731,1
43135,1
184578,1
56743,1
120509,1
3162,1
24775,1
20695,1
82703,1
97370,1
136797,1
242042,1
118769,1
177494,1
64047,1
74343,1
209403,1
235260,1
94331,1
116894,1
145995,1
159464,1
47771,1
58767,1
83201,1
54597,1
39853,1
118915,1
39293,1
101242,1
72962,1
214250,1
86133,1
46460,1
31950,1
164184,1
160162,1
4111,1
26286,1
45007,1
22592,1
31214,1
71996,1
16167,1
62709,1
47194,1
42552,1
100402,1
168399,1
209276,1
119685,1
226247,1
86834,1
227783,1
256628,1
19501,1
191104,1
42216,1
27196,1
29290,1
4112,1
173455,1
102855,1
63143,1
373745,1
12685,1
112731,1
42551,1
1732,1
5494,1
70993,1
17456,1
65674,1
95752,1
232862,1
31329,1
168767,1
155084,1
188207,1
145220,1
36861,1
111250,1
192134,1
218931,1
89237,1
190955,1
256561,1
9753,1
229613,1
51486,1
38655,1
34079,1
110112,1
209799,1
138222,1
60438,1
224040,1
146955,1
174675,1
29854,1
256474,1
80973,1
170689,1
34459,1
183433,1
56533,1
38626,1
96769,1
95177,1
193612,1
200505,1
52762,1
178603,1
94887,1
69492,1
131916,1
211078,1
40715,1
70417,1
180299,1
171776,1
40740,1
46667,1
90590,1
77528,1
39214,1
35057,1
25706,1
104250,1
102382,1
26831,1
197611,1
42711,1
251519,1
74241,1
47628,1
130745,1
185602,1
157832,1
127540,1
157547,1
24006,1
45588,1
94248,1
71990,1
249660,1
35074,1
156320,1
244509,1
62661,1
268875,1
50767,1
161297,1
30844,1
197796,1
172340,1
25388,1
47956,1
172385,1
262481,1
226448,1
214314,1
32005,1
60908,1
119926,1
214030,1
157353,1
153641,1
77333,1
167575,1
59726,1
236751,1
42697,1
166621,1
84465,1
219553,1
25951,1
193610,1
184345,1
242203,1
12242,1
113743,1
29721,1
93122,1
209350,1
139799,1
203739,1
127016,1
199341,1
123961,1
95556,1
221737,1
254473,1
152792,1
112083,1
89547,1
43857,1
80918,1
130398,1
54752,1
85564,1
95555,1
145247,1
210479,1
46943,1
252143,1
126442,1
242310,1
38585,1
43901,1
180624,1
44323,1
76649,1
137217,1
226269,1
192813,1
69054,1
22701,1
141643,1
137475,1
119593,1
51848,1
236417,1
197919,1
120837,1
245909,1
44721,1
61642,1
42472,1
195589,1
46845,1
49588,1
54919,1
53223,1
177552,1
227425,1
258096,1
216541,1
112287,1
258476,1
49158,1
191720,1
110958,1
259879,1
174316,1
205601,1
152599,1
39785,1
262338,1
53144,1
38980,1
82529,1
94478,1
26166,1
139519,1
48949,1
16931,1
36465,1
252680,1
105945,1
199715,1
240832,1
127585,1
124905,1
179818,1
74505,1
187596,1
222724,1
223971,1
188166,1
192132,1
212231,1
41781,1
263111,1
59981,1
212778,1
94752,1
209091,1
256922,1
41847,1
1840,1
267795,1
69780,1
40721,1
96912,1
205225,1
253251,1
179085,1
113833,1
91471,1
113154,1
238006,1
210947,1
158936,1
138544,1
158864,1
214990,1
174162,1
95551,1
121890,1
260202,1
260339,1
171795,1
49514,1
232672,1
198277,1
253270,1
276122,1
56171,1
166822,1
75950,1
462788,1
17156,1
204784,1
169864,1
169853,1
65603,1
47901,1
102651,1
192149,1
254474,1
148021,1
268823,1
194722,1
58832,1
92269,1
77925,1
5157,1
118283,1
176670,1
46615,1
190950,1
32929,1
258893,1
209249,1
99312,1
188161,1
109133,1
42200,1
31185,1
252147,1
137113,1
185949,1
173192,1
60643,1
203819,1
177677,1
106938,1
20880,1
64923,1
75130,1
198185,1
255497,1
174323,1
173908,1
159012,1
192133,1
181753,1
255268,1
256118,1
91245,1
79778,1
207021,1
120653,1
82657,1
185471,1
42886,1
245175,1
46941,1
160008,1
136786,1
220494,1
163376,1
92349,1
248212,1
248688,1
217948,1
4926,1
222935,1
209185,1
40458,1
174682,1
175541,1
220820,1
94671,1
40485,1
106042,1
128841,1
82881,1
61221,1
44631,1
43808,1
104556,1
50379,1
41943,1
157851,1
1731,1
68247,1
41415,1
250651,1
201066,1
218425,1
93837,1
227700,1
208182,1
114574,1
187017,1
156022,1
84201,1
82702,1
228915,1
194662,1
275573,1
38962,1
226630,1
254126,1
240594,1
78355,1
84796,1
209780,1
177703,1
250605,1
159770,1
119575,1
172475,1
86283,1
28497,1
21974,1
91722,1
28006,1
140456,1
146243,1
250577,1
159701,1
26480,1
85350,1
253279,1
133558,1
86297,1
184098,1
43868,1
31880,1
209451,1
77444,1
27460,1
58733,1
44769,1
250658,1
159137,1
262390,1
110823,1
151431,1
84364,1
140825,1
91314,1
242102,1
74629,1
86549,1
50761,1
72473,1
259975,1
169607,1
204968,1
66762,1
206192,1
21798,1
89187,1
171372,1
133411,1
13167,1
70706,1
64976,1
180296,1
212899,1
218836,1
100088,1
88061,1
174319,1
120673,1
50032,1
79255,1
72951,1
262340,1
118887,1
43387,1
278878,1
174352,1
226486,1
15419,1
139406,1
242224,1
28440,1
279661,1
29126,1
114838,1
267999,1
244786,1
210577,1
152790,1
250766,1
250705,1
257974,1
184866,1
104528,1
121401,1
49104,1
119450,1
32053,1
258750,1
108574,1
26823,1
250700,1
123109,1
89873,1
129974,1
102668,1
169298,1
128437,1
39155,1
109716,1
101281,1
29058,1
80264,1
84801,1
32143,1
43499,1
184346,1
168426,1
265349,1
209920,1
253235,1
227877,1
254143,1
253310,1
40222,1
71704,1
262267,1
225886,1
105789,1
64627,1
98094,1
101308,1
65096,1
244267,1
238067,1
238636,1
146919,1
43257,1
89551,1
214075,1
118340,1
132263,1
63358,1
53870,1
242095,1
99324,1
121234,1
145668,1
298158,1
262958,1
200051,1
185460,1
138103,1
37737,1
184315,1
282268,1
279414,1
79773,1
163710,1
157849,1
47401,1
159667,1
231576,1
87966,1
38691,1
172542,1
156713,1
114577,1
34469,1
70005,1
168031,1
44752,1
113091,1
136616,1
109913,1
108003,1
54013,1
25722,1
40990,1
215962,1
31896,1
70476,1
27906,1
244536,1
242088,1
238603,1
57331,1
169760,1
262904,1
243683,1
118953,1
46076,1
63333,1
269100,1
116495,1
284711,1
53865,1
53425,1
27270,1
92848,1
63334,1
244566,1
69325,1
50372,1
209269,1
157845,1
4992,1
239566,1
217316,1
167948,1
212849,1
229297,1
61050,1
60287,1
78075,1
139997,1
265169,1
159160,1
252822,1
253306,1
84986,1
228194,1
242643,1
192623,1
133786,1
30195,1
151310,1
67822,1
201361,1
244610,1
161602,1
106337,1
47517,1
76757,1
98566,1
273404,1
254446,1
56085,1
243935,1
48347,1
137876,1
227156,1
62045,1
174337,1
286709,1
53544,1
59701,1
81543,1
143295,1
42825,1
193893,1
5800,1
152756,1
240679,1
124069,1
64129,1
42796,1
37352,1
269650,1
124972,1
22937,1
292893,1
258805,1
108010,1
242022,1
22555,1
56354,1
71320,1
81828,1
275619,1
112087,1
292294,1
211067,1
212769,1
189,1
255491,1
272261,1
213417,1
65210,1
249164,1
33209,1
257377,1
122698,1
75785,1
265010,1
157823,1
31937,1
176069,1
85765,1
44022,1
32142,1
211065,1
209244,1
41810,1
197696,1
29705,1
56702,1
288427,1
98355,1
220289,1
202125,1
262357,1
38467,1
174326,1
91207,1
127812,1
180856,1
261101,1
282813,1
124470,1
39398,1
209189,1
273621,1
256274,1
89092,1
64973,1
64522,1
285692,1
38462,1
40951,1
47571,1
252956,1
242090,1
46737,1
189277,1
64683,1
207780,1
254775,1
241848,1
126172,1
402857,1
94590,1
242683,1
98250,1
174314,1
40218,1
116569,1
147106,1
56364,1
285597,1
117969,1
49503,1
203024,1
201283,1
177335,1
242131,1
118245,1
35568,1
285946,1
242475,1
286402,1
57277,1
107146,1
204922,1
199933,1
216859,1
234200,1
216282,1
283384,1
188839,1
192145,1
254191,1
244517,1
80853,1
154400,1
80318,1
98116,1
246400,1
250650,1
288130,1
184322,1
244772,1
27740,1
117992,1
83188,1
121975,1
135418,1
88285,1
27286,1
71181,1
2965,1
32109,1
72472,1
33814,1
29328,1
16091,1
96600,1
72114,1
179799,1
269710,1
196325,1
87151,1
198663,1
136835,1
244506,1
166643,1
55222,1
13434,1
26376,1
109565,1
16986,1
248504,1
270302,1
169917,1
223632,1
282296,1
95966,1
261855,1
261770,1
265832,1
244264,1
85633,1
245859,1
264767,1
29835,1
276843,1
26750,1
279967,1
265189,1
19996,1
237202,1
94069,1
42553,1
111479,1
182799,1
264656,1
230779,1
127798,1
87621,1
38654,1
257451,1
254904,1
42648,1
42493,1
157825,1
17200,1
52314,1
282041,1
198182,1
292483,1
284427,1
222461,1
60828,1
170687,1
241261,1
174324,1
219054,1
199415,1
27212,1
84540,1
205004,1
239678,1
93115,1
179822,1
295507,1
123742,1
15478,1
57812,1
157424,1
190859,1
263855,1
246403,1
254375,1
250666,1
42581,1
43259,1
215928,1
253312,1
149509,1
250546,1
158997,1
43749,1
151368,1
244534,1
286554,1
50079,1
52315,1
84062,1
49017,1
88375,1
38455,1
33386,1
227300,1
83613,1
63360,1
118257,1
262543,1
241254,1
152745,1
227707,1
25148,1
28044,1
33691,1
27371,1
38084,1
43922,1
156360,1
39958,1
73818,1
47525,1
25450,1
244761,1
251852,1
188598,1
206487,1
204436,1
8063,1
293271,1
206284,1
53187,1
297263,1
46247,1
52318,1
146381,1
273641,1
169883,1
62967,1
246741,1
276496,1
37925,1
43398,1
261038,1
23996,1
239571,1
245891,1
208869,1
62655,1
286654,1
91322,1
205587,1
157829,1
244268,1
295538,1
293205,1
228150,1
298317,1
266285,1
75007,1
215211,1
224282,1
239563,1
215379,1
252102,1
203186,1
126323,1
33387,1
38457,1
33388,1
33389,1
33392,1
275318,1
156597,1
54557,1
28302,1
38458,1
33393,1
33394,1
38461,1
38463,1
38454,1
81707,1
74276,1
259442,1
22072,1
28437,1
124124,1
218778,1
267333,1
267336,1
35017,1
218043,1
115214,1
224946,1
74790,1
253292,1
161426,1
265016,1
127862,1
61138,1
289727,1
258193,1
39262,1
31275,1
142946,1
39263,1
242512,1
273997,1
274127,1
54445,1
242582,1
252457,1
152736,1
3937,1
36523,1
177572,1
27501,1
298538,1
241742,1
31446,1
31024,1
115549,1
228326,1
200727,1
69017,1
304850,1
225044,1
273271,1
143516,1
203912,1
17278,1
268735,1
169066,1
72270,1
22599,1
81424,1
48504,1
173491,1
264660,1
41558,1
159304,1
48488,1
207752,1
27805,1
41023,1
32069,1
190173,1
52996,1
253254,1
212846,1
257874,1
38890,1
87060,1
63140,1
3576,1
413669,1
245700,1
224414,1
251232,1
278772,1
38456,1
33708,1
21250,1
37193,1
180305,1
92401,1
77887,1
116440,1
82424,1
89888,1
103081,1
93407,1
122843,1
14575,1
58626,1
20270,1
157058,1
41244,1
27310,1
151933,1
260063,1
14830,1
77499,1
264646,1
275287,1
42313,1
12450,1
19164,1
19165,1
17337,1
31473,1
27653,1
196830,1
57483,1
42903,1
79365,1
171581,1
20994,1
199575,1
97414,1
72977,1
67669,1
188102,1
41497,1
244563,1
42542,1
159140,1
86616,1
101307,1
68197,1
166560,1
222731,1
297265,1
25754,1
25752,1
25751,1
70575,1
25753,1
55596,1
149023,1
64679,1
74974,1
32079,1
119213,1
59996,1
144471,1
158426,1
41035,1
61415,1
53406,1
256679,1
55472,1
51649,1
25896,1
172008,1
201847,1
250608,1
69204,1
289314,1
216156,1
140979,1
87492,1
80680,1
122047,1
44092,1
63069,1
53853,1
196802,1
31879,1
106635,1
81113,1
97193,1
43863,1
199534,1
95874,1
82239,1
90523,1
41234,1
87925,1
57749,1
185567,1
140276,1
27341,1
77951,1
52010,1
75258,1
25475,1
50114,1
59101,1
85518,1
292498,1
71034,1
91580,1
50119,1
17699,1
14666,1
61856,1
36597,1
105528,1
57573,1
160019,1
134688,1
15501,1
18434,1
16080,1
89602,1
101330,1
109809,1
59838,1
2089,1
290729,1
293633,1
290542,1
35917,1
52364,1
24091,1
183662,1
72103,1
20362,1
173761,1
25391,1
64160,1
64161,1
64372,1
31775,1
255476,1
253899,1
38470,1
207933,1
136743,1
205819,1
260001,1
256092,1
248870,1
61525,1
156317,1
145762,1
25553,1
180427,1
209271,1
195068,1
33570,1
172226,1
91343,1
40661,1
156356,1
230743,1
85910,1
227094,1
244801,1
25353,1
272692,1
50400,1
76424,1
68097,1
264309,1
2516,1
251260,1
226948,1
249266,1
35632,1
44888,1
43453,1
194393,1
99258,1
29032,1
280134,1
28668,1
56154,1
108852,1
154515,1
43193,1
38471,1
73997,1
27105,1
30302,1
45256,1
57789,1
61233,1
257093,1
258358,1
30855,1
241842,1
32182,1
109500,1
16432,1
20053,1
47553,1
90652,1
28768,1
85162,1
78522,1
64075,1
38460,1
56929,1
85651,1
34623,1
130474,1
82450,1
15476,1
69065,1
77067,1
117007,1
20342,1
273922,1
91316,1
34650,1
42734,1
62804,1
22515,1
209367,1
25646,1
104329,1
73091,1
291155,1
164251,1
197489,1
59159,1
84352,1
205596,1
171274,1
38125,1
28778,1
30972,1
83519,1
244403,1
58760,1
131631,1
48135,1
28019,1
222649,1
294959,1
295315,1
58433,1
288281,1
140222,1
188538,1
186161,1
77412,1
121020,1
33001,1
20675,1
43075,1
114302,1
147441,1
46217,1
206563,1
298077,1
157305,1
250657,1
55152,1
90978,1
52853,1
72638,1
232100,1
49431,1
17009,1
165477,1
244001,1
203179,1
55538,1
22585,1
203766,1
100042,1
233423,1
30449,1
128606,1
206821,1
55308,1
289575,1
284246,1
103528,1
79544,1
79475,1
258086,1
184061,1
261037,1
301566,1
38459,1
80920,1
14524,1
15741,1
114750,1
40074,1
209361,1
15199,1
14142,1
214096,1
157380,1
128142,1
285843,1
268174,1
266856,1
272602,1
182349,1
56152,1
66707,1
64928,1
282848,1
227735,1
158439,1
100416,1
200044,1
232679,1
193726,1
228813,1
102410,1
20789,1
17175,1
40925,1
15011,1
13835,1
14866,1
45127,1
19222,1
17143,1
15542,1
263614,1
23515,1
10258,1
32080,1
267806,1
159153,1
48186,1
29596,1
98404,1
191037,1
17963,1
253256,1
254194,1
151679,1
241868,1
119892,1
110416,1
304023,1
142507,1
241771,1
54658,1
90816,1
40383,1
205775,1
80957,1
33838,1
114324,1
101135,1
214081,1
24047,1
77348,1
81244,1
50291,1
87235,1
303623,1
80787,1
251736,1
99977,1
61644,1
135397,1
215032,1
293310,1
46473,1
297608,1
158967,1
250643,1
294600,1
42332,1
294538,1
45167,1
13610,1
16877,1
227159,1
83451,1
139715,1
34651,1
29060,1
17925,1
44131,1
136525,1
68340,1
68337,1
68242,1
40102,1
143092,1
84742,1
88107,1
164073,1
19273,1
27996,1
183190,1
35801,1
235679,1
10473,1
34652,1
46302,1
21791,1
120785,1
43343,1
94201,1
102629,1
140814,1
19554,1
37641,1
45120,1
33111,1
133831,1
63273,1
121250,1
116385,1
81182,1
121992,1
6110,1
96433,1
238589,1
171594,1
76815,1
71316,1
155130,1
238185,1
31462,1
78327,1
81110,1
27446,1
134355,1
111750,1
81038,1
146946,1
38636,1
163068,1
270946,1
299618,1
253331,1
252178,1
256917,1
173912,1
278086,1
284293,1
300441,1
116149,1
135714,1
203834,1
294254,1
159100,1
302496,1
147778,1
99922,1
89280,1
284995,1
150338,1
212843,1
79218,1
169860,1
306650,1
265449,1
92459,1
137357,1
100257,1
43450,1
157283,1
80031,1
27917,1
69784,1
123432,1
27884,1
64851,1
28909,1
68339,1
252721,1
40953,1
191186,1
27261,1
185546,1
171075,1
118337,1
244458,1
131194,1
230836,1
139380,1
84154,1
276922,1
136476,1
257442,1
96846,1
289416,1
20077,1
171308,1
86236,1
11616,1
266108,1
250798,1
277846,1
282297,1
123581,1
253295,1
262088,1
146916,1
198171,1
173805,1
38986,1
246860,1
297596,1
100110,1
210908,1
47259,1
262840,1
42057,1
207774,1
193040,1
52009,1
169310,1
123107,1
58200,1
2139,1
171357,1
17135,1
308792,1
63194,1
46760,1
134375,1
270005,1
136278,1
86305,1
17792,1
74035,1
255940,1
14228,1
39195,1
78247,1
188832,1
305276,1
245916,1
183412,1
55322,1
65275,1
74018,1
55689,1
15261,1
241953,1
285423,1
253272,1
69040,1
84425,1
289728,1
214086,1
43441,1
212950,1
122917,1
40456,1
273895,1
227306,1
246080,1
225499,1
305127,1
60041,1
112054,1
96132,1
98273,1
250538,1
298445,1
241574,1
118134,1
304336,1
146121,1
15603,1
22285,1
83007,1
32624,1
76750,1
29293,1
42710,1
74681,1
277547,1
30545,1
29542,1
9940,1
24388,1
65456,1
47491,1
72153,1
27739,1
144114,1
136106,1
60629,1
137347,1
295144,1
20000,1
28652,1
295698,1
292191,1
172391,1
20147,1
34505,1
26366,1
32916,1
265177,1
241239,1
228970,1
59940,1
68750,1
24486,1
15056,1
2699,1
253290,1
174678,1
284296,1
308571,1
311021,1
246213,1
246648,1
94818,1
128679,1
255496,1
40210,1
190469,1
294308,1
292063,1
61086,1
87093,1
224141,1
11613,1
17681,1
243684,1
171846,1
312497,1
228967,1
177043,1
207703,1
242555,1
40387,1
191489,1
181533,1
293380,1
174309,1
59169,1
51239,1
222216,1
34515,1
180951,1
46127,1
19444,1
42309,1
267863,1
132936,1
81116,1
142119,1
261820,1
120605,1
259018,1
175555,1
145162,1
13759,1
241432,1
44936,1
18755,1
53527,1
90932,1
141058,1
51090,1
14669,1
215538,1
51017,1
26540,1
81393,1
62836,1
33582,1
158828,1
243856,1
32113,1
21240,1
38503,1
71841,1
131944,1
280495,1
18969,1
168885,1
123868,1
88253,1
197647,1
51416,1
30102,1
168408,1
36294,1
82676,1
52228,1
225898,1
63727,1
199155,1
131903,1
92286,1
280000,1
68737,1
19338,1
37529,1
266080,1
278334,1
176079,1
73661,1
78093,1
33990,1
159211,1
99194,1
82492,1
16412,1
115084,1
298533,1
280509,1
79376,1
84193,1
241804,1
18948,1
43968,1
39342,1
86209,1
211085,1
21176,1
144595,1
28535,1
39973,1
27905,1
64666,1
67221,1
101125,1
75136,1
75137,1
75138,1
69787,1
300706,1
227359,1
286532,1
271185,1
63340,1
70984,1
111022,1
85654,1
15888,1
33730,1
135047,1
287486,1
137614,1
239498,1
82967,1
196867,1
126927,1
283712,1
224903,1
296626,1
42996,1
64091,1
84100,1
48854,1
116977,1
81878,1
27399,1
17806,1
65186,1
95060,1
272663,1
72474,1
51175,1
124115,1
29365,1
98010,1
42706,1
29628,1
186845,1
252529,1
31821,1
288581,1
266040,1
153854,1
46616,1
21605,1
22058,1
28763,1
19365,1
157674,1
209293,1
59439,1
276908,1
42811,1
240881,1
274478,1
56539,1
49391,1
162059,1
16365,1
152986,1
142012,1
105404,1
16460,1
26728,1
19993,1
133704,1
28630,1
37238,1
31609,1
94568,1
50392,1
159638,1
198184,1
130925,1
141423,1
256835,1
241930,1
265297,1
42012,1
42759,1
36339,1
252746,1
73027,1
190474,1
121611,1
268536,1
232175,1
18682,1
95997,1
117942,1
61038,1
33709,1
130452,1
111317,1
150247,1
148777,1
207871,1
226227,1
199291,1
125034,1
121727,1
260346,1
201088,1
188984,1
147903,1
259912,1
197737,1
213603,1
144610,1
36463,1
72240,1
71886,1
216736,1
278329,1
26700,1
294652,1
38267,1
48714,1
48717,1
87101,1
71456,1
26621,1
86705,1
75874,1
27317,1
92452,1
36575,1
288158,1
68352,1
203534,1
20177,1
62934,1
84209,1
116723,1
199591,1
24026,1
9755,1
123634,1
187156,1
241287,1
261207,1
43477,1
261768,1
267872,1
38187,1
30091,1
38183,1
38190,1
51939,1
38185,1
132601,1
14749,1
298935,1
293861,1
33336,1
208763,1
212756,1
42863,1
289394,1
120539,1
78358,1
50107,1
88209,1
23107,1
101598,1
36635,1
37482,1
50327,1
13654,1
54518,1
19824,1
101660,1
4226,1
230222,1
13360,1
15434,1
85373,1
24655,1
244688,1
78383,1
125509,1
50326,1
25373,1
181330,1
121734,1
140161,1
70008,1
18015,1
60575,1
250225,1
256876,1
161529,1
33932,1
174645,1
19033,1
72359,1
9817,1
24116,1
10055,1
39227,1
53459,1
239562,1
209901,1
14025,1
32304,1
161321,1
15426,1
15616,1
51250,1
19066,1
52916,1
77879,1
293262,1
209416,1
91259,1
270303,1
194817,1
269173,1
54415,1
152273,1
24745,1
75074,1
28635,1
31183,1
119738,1
287084,1
14440,1
19288,1
26588,1
38166,1
18616,1
22175,1
27770,1
37526,1
16191,1
146631,1
38602,1
30934,1
29919,1
65762,1
115531,1
253153,1
86240,1
92968,1
98612,1
114982,1
38020,1
160704,1
118139,1
276819,1
3483,1
63139,1
44678,1
19254,1
19300,1
26190,1
61411,1
47212,1
88359,1
25441,1
47891,1
234567,1
46967,1
32836,1
23338,1
63472,1
177566,1
113237,1
61550,1
15671,1
64084,1
58231,1
86901,1
68659,1
147764,1
109161,1
15558,1
29077,1
38157,1
91979,1
243568,1
31179,1
36251,1
32845,1
29083,1
47914,1
42185,1
14862,1
26817,1
13903,1
41275,1
229839,1
254188,1
167683,1
215931,1
4344,1
48193,1
47605,1
168320,1
67298,1
112481,1
276120,1
317247,1
287169,1
70738,1
295689,1
174442,1
151509,1
247691,1
167882,1
45627,1
186691,1
258200,1
287299,1
241552,1
90949,1
218369,1
102517,1
40502,1
44025,1
87936,1
205608,1
132709,1
54602,1
30178,1
73290,1
29812,1
176570,1
24330,1
16174,1
56913,1
44919,1
50687,1
74911,1
25507,1
171363,1
52448,1
137651,1
193873,1
213955,1
45235,1
237549,1
177440,1
121369,1
270672,1
259593,1
97024,1
248553,1
248469,1
124998,1
104485,1
87914,1
74759,1
29236,1
290379,1
174762,1
37066,1
74420,1
205673,1
94792,1
44669,1
26385,1
253794,1
235092,1
194481,1
149957,1
100540,1
55190,1
37462,1
117004,1
133716,1
146449,1
220504,1
92287,1
127413,1
126929,1
28486,1
55045,1
18598,1
55872,1
22451,1
14059,1
174343,1
21935,1
33546,1
15166,1
229221,1
73313,1
114299,1
25407,1
29996,1
35153,1
54940,1
14407,1
18278,1
42619,1
81972,1
40578,1
68116,1
42189,1
42187,1
29052,1
45752,1
209401,1
33037,1
64628,1
75958,1
120657,1
171446,1
82326,1
219424,1
245169,1
48409,1
247604,1
90956,1
116232,1
138513,1
120990,1
214909,1
153163,1
90955,1
107999,1
27858,1
63039,1
30554,1
49742,1
98368,1
72693,1
84575,1
33030,1
66945,1
49776,1
11496,1
133365,1
24649,1
52627,1
45760,1
47963,1
63339,1
44921,1
102222,1
246011,1
57326,1
77172,1
27771,1
18684,1
70703,1
12787,1
18202,1
33545,1
96716,1
24102,1
17885,1
44966,1
56529,1
13480,1
32139,1
255692,1
23122,1
53729,1
27417,1
49597,1
58718,1
25556,1
16004,1
15066,1
42703,1
29237,1
62904,1
71461,1
43219,1
34734,1
85609,1
48358,1
84905,1
25550,1
171232,1
149515,1
57016,1
113210,1
99234,1
29284,1
116639,1
44766,1
68202,1
25587,1
38269,1
42305,1
39829,1
24554,1
47003,1
35668,1
62108,1
42468,1
13013,1
105902,1
70810,1
106280,1
38932,1
42904,1
42783,1
251768,1
259074,1
70877,1
42303,1
61168,1
34128,1
37404,1
36421,1
86059,1
150229,1
256740,1
58096,1
36283,1
43448,1
57258,1
49848,1
41589,1
51438,1
21518,1
34672,1
26266,1
9973,1
48844,1
70587,1
78047,1
142308,1
149910,1
71376,1
26042,1
59120,1
60853,1
67659,1
30027,1
30028,1
31277,1
73548,1
77874,1
133446,1
210059,1
240913,1
283105,1
51768,1
58012,1
113215,1
113209,1
89872,1
174769,1
274060,1
246218,1
102078,1
84906,1
35986,1
153228,1
38382,1
49483,1
40858,1
215299,1
109933,1
5201,1
89743,1
64130,1
47884,1
84312,1
4529,1
79190,1
56146,1
1790,1
47882,1
44663,1
47883,1
73424,1
98293,1
260535,1
90376,1
16089,1
23022,1
136867,1
35405,1
49429,1
63512,1
4968,1
79521,1
16997,1
28282,1
49050,1
26316,1
71945,1
55529,1
58664,1
27376,1
29400,1
32978,1
60173,1
107096,1
43407,1
44773,1
38132,1
73257,1
44381,1
69792,1
16309,1
39044,1
32387,1
25386,1
54613,1
87514,1
3582,1
45568,1
37608,1
23816,1
71204,1
48374,1
31242,1
30402,1
99732,1
45662,1
44775,1
53953,1
