id_peli,id_franq
19293,933
26329,933
5066,933
24568,933
19307,933
21251,933
18120,934
80105,934
17618,935
55723,935
22794,936
109451,936
23827,937
41436,937
72571,937
82990,937
227348,937
146301,937
71041,938
70555,938
32834,939
51438,939
15400,940
13378,940
129417,941
148536,941
19995,942
10528,943
58574,943
81895,944
13632,944
25602,945
180894,945
17911,946
52454,946
246594,946
13382,947
33719,947
30059,947
40246,947
33395,948
33390,948
33391,948
38453,948
38455,948
33386,948
25148,948
28044,948
33387,948
33393,948
38454,948
267333,948
267336,948
413669,948
33708,948
42137,949
192577,949
15324,950
15323,950
32657,951
76285,951
23023,952
84575,952
12155,953
241259,953
31723,954
56272,954
5753,955
32688,956
42342,957
51411,957
23048,958
243938,958
10191,959
82702,959
22582,960
287233,960
24696,960
60293,960
343977,960
72972,960
14787,960
42246,960
43956,960
199753,960
18823,961
57165,961
23483,962
59859,962
16686,963
15973,963
55612,963
33217,964
60307,964
82650,964
417830,964
129689,965
62385,965
33501,966
51138,966
36325,967
84177,967
21036,968
123867,968
37169,969
74997,969
94365,969
64651,970
64576,970
4180,971
125271,972
261538,972
253232,972
26962,973
40649,973
84152,973
30913,974
23508,974
30914,974
41142,975
38780,976
250388,976
395925,976
208478,977
20352,978
93456,978
211672,978
403052,978
324852,978
54551,978
38365,979
109418,979
31203,980
277368,980
27578,981
76163,981
138103,981
43593,982
71668,982
42194,983
286548,983
79516,983
31443,984
36996,984
28609,985
39100,985
39101,985
39103,985
24752,985
39104,985
34433,985
39105,985
44251,985
39106,985
39107,985
39108,985
126963,985
39102,985
303857,985
38358,986
146203,986
40663,987
174322,987
23631,988
106747,988
206145,989
73551,989
40264,990
80384,990
28938,991
75969,991
45162,992
22855,992
59581,993
59566,993
38774,993
29484,993
18705,993
59584,993
59589,993
43933,994
145221,994
39312,995
267872,995
39514,996
146216,996
11389,997
11391,997
11392,997
11390,997
49953,998
113594,998
61755,999
69152,999
114444,1000
110115,1000
38757,1001
82881,1001
14463,1002
52297,1002
85766,1002
81976,1002
24837,1003
48395,1004
54178,1005
28039,1005
48300,1005
15740,1006
15759,1006
58242,1006
13246,1007
15718,1007
48748,1008
310602,1008
42323,1009
56402,1010
56287,1010
57991,1010
45284,1011
121828,1011
46787,1012
65421,1012
43337,1012
36096,1012
44296,1012
46780,1012
42606,1012
46784,1012
46781,1012
63578,1013
242088,1013
426264,1013
43947,1014
207768,1014
357096,1014
58764,1015
366249,1015
27582,1016
278924,1016
49018,1017
91586,1017
280092,1017
13190,1018
55215,1018
83651,1019
31408,1019
31402,1019
31534,1019
46523,1020
79723,1020
29920,1021
92647,1021
196032,1021
23521,1022
80607,1022
46195,1023
172385,1023
10195,1024
76338,1024
56780,1025
134371,1025
199933,1025
86821,1025
48415,1026
85038,1026
32654,1027
46849,1028
44951,1028
39410,1029
36214,1029
36212,1029
36247,1029
55763,1030
55761,1030
55754,1030
55756,1030
55759,1030
61546,1031
87881,1031
148314,1032
51540,1033
227159,1033
68029,1034
20413,1034
16900,1035
1771,1036
100402,1036
271110,1036
41513,1037
77931,1037
137116,1037
12819,1038
227425,1038
258096,1038
45839,1039
61791,1040
119450,1040
281338,1040
56832,1041
74135,1041
58151,1042
214597,1042
21786,1043
15440,1043
56937,1043
52015,1044
410988,1044
40016,1045
188489,1045
73358,1046
260202,1046
260339,1046
69798,1047
242022,1047
72914,1048
291155,1048
76684,1049
220714,1049
38543,1050
258251,1050
24428,1051
99861,1051
3966,1052
3937,1052
3936,1052
3938,1052
3941,1052
27769,1053
27770,1053
27771,1053
94336,1054
70590,1055
285803,1055
25834,1056
55952,1056
57597,1056
28118,1057
81684,1057
374251,1057
13396,1058
46020,1059
284711,1059
344147,1059
70160,1060
101299,1060
131631,1060
131634,1060
42450,1061
30245,1062
24833,1063
14749,1063
14059,1063
9973,1063
70587,1063
78047,1063
149910,1063
74523,1064
213927,1064
62837,1065
227735,1065
57353,1066
273621,1066
58704,1067
57809,1068
85317,1068
430413,1068
313556,1068
248747,1068
50698,1069
134366,1069
48492,1070
217923,1070
65086,1071
288158,1071
53174,1072
170759,1072
74471,1073
214464,1073
74387,1074
336890,1074
64688,1075
187017,1075
79221,1076
35435,1077
44734,1077
26881,1078
26883,1078
19593,1078
10679,1079
94329,1080
180299,1080
28912,1081
28538,1081
36228,1082
31022,1082
85052,1083
391779,1083
58051,1083
74534,1084
268238,1084
86416,1085
61410,1086
200580,1086
317953,1086
67660,1087
184098,1087
61979,1088
109689,1088
73517,1089
79909,1089
14400,1090
57331,1090
58595,1091
290595,1091
70981,1092
126889,1092
111440,1093
228358,1093
85435,1094
413391,1094
39144,1095
39145,1095
116776,1095
39148,1095
72105,1096
214756,1096
77930,1097
264999,1097
1930,1098
102382,1098
56909,1099
39323,1100
39324,1100
38594,1100
65973,1100
120475,1100
34125,1101
24789,1101
52017,1101
52021,1101
52022,1101
16130,1102
135307,1102
68143,1103
70702,1103
20106,1104
139374,1104
114150,1105
254470,1105
85341,1106
85339,1106
15895,1107
28218,1107
47360,1107
47363,1107
20069,1108
58219,1108
84348,1109
159117,1109
267806,1109
17165,1110
17101,1110
10089,1111
231082,1111
82507,1112
283445,1112
76492,1113
159824,1113
40709,1114
36699,1114
40075,1115
48193,1115
5086,1115
31264,1115
105210,1116
117691,1117
121823,1118
149085,1118
149763,1119
82690,1120
97430,1121
321494,1121
123025,1122
142061,1122
19274,1123
18741,1123
94380,1124
255268,1124
309887,1124
49522,1125
139380,1125
295049,1125
93289,1126
56589,1126
25539,1127
10044,1127
18707,1127
10275,1128
37030,1128
37032,1128
49051,1129
57158,1129
122917,1129
37653,1130
246320,1130
19099,1131
13734,1131
28733,1132
28855,1132
75780,1133
343611,1133
64876,1134
94352,1135
41592,1136
85373,1136
382399,1136
127533,1137
221732,1137
221731,1137
33303,1138
34905,1138
33301,1138
50076,1138
100450,1139
91198,1139
147405,1140
44425,1140
139038,1141
184345,1141
97353,1142
89645,1142
89145,1142
193439,1142
193460,1142
186775,1142
186268,1142
166904,1142
182950,1142
193459,1142
185289,1142
184328,1142
185273,1142
187516,1142
156603,1142
180819,1142
252916,1142
115706,1142
192371,1142
116160,1142
107966,1142
174195,1142
116190,1142
70313,1142
144852,1142
193435,1142
178569,1142
177234,1142
230182,1142
26005,1143
44450,1144
13648,1145
133121,1145
400136,1145
87436,1146
193726,1146
248781,1146
36244,1147
56991,1148
170657,1149
56508,1150
56511,1150
56516,1150
56512,1150
56515,1150
49519,1151
31131,1152
86337,1152
117263,1153
267860,1153
17501,1154
41109,1154
127544,1155
76589,1156
183011,1156
217993,1156
297556,1156
66209,1157
149961,1157
56763,1158
458,1159
459,1159
457,1159
197467,1160
197481,1160
100493,1161
75656,1162
291805,1162
56500,1163
49521,1164
209112,1164
158015,1165
238636,1165
316727,1165
68726,1166
177271,1167
322456,1167
353595,1167
300424,1167
396330,1167
72190,1168
199687,1169
205321,1170
248504,1170
331446,1170
390989,1170
138843,1171
259693,1171
47404,1172
47401,1172
201676,1173
292177,1173
349158,1173
138832,1174
151960,1175
218836,1175
24631,1176
27712,1177
61716,1177
134756,1177
129734,1178
150897,1178
103686,1178
81996,1179
1803,1180
67390,1180
38273,1181
64078,1181
64076,1181
64077,1181
64075,1181
19658,1182
44749,1182
41498,1183
176983,1183
374205,1183
13293,1184
109445,1185
326359,1185
31297,1186
48707,1186
201414,1186
159403,1186
107916,1187
241968,1187
43967,1188
20986,1189
23452,1189
209232,1190
233063,1191
329263,1191
229974,1192
17478,1193
44977,1193
14194,1193
252385,1194
58061,1195
38189,1196
22599,1196
38187,1196
30091,1196
38183,1196
38190,1196
51939,1196
38185,1196
417004,1196
168530,1197
323675,1197
157350,1198
262500,1198
262504,1198
236399,1199
267793,1199
333658,1199
177888,1200
325189,1200
137106,1201
324849,1201
249397,1202
120143,1203
67793,1204
19325,1205
21379,1205
18224,1205
22259,1205
204349,1206
345468,1206
196024,1207
254201,1207
348668,1207
228202,1208
203217,1209
227932,1209
236737,1210
348537,1210
160162,1211
171346,1211
42552,1212
227783,1213
204668,1214
334304,1214
31329,1215
125395,1215
251519,1216
321528,1216
366924,1216
249660,1217
347126,1217
22701,1218
38281,1218
113154,1218
137475,1219
51848,1219
236417,1219
195589,1220
325133,1220
30146,1221
118340,1222
283995,1222
56329,1223
69619,1223
26566,1224
98566,1225
308531,1225
198436,1226
314285,1226
292893,1227
343972,1227
287590,1228
50253,1228
83090,1228
83091,1228
66105,1228
83088,1228
198663,1229
294254,1229
2195,1230
250546,1231
8445,1232
27598,1232
245891,1233
324552,1233
157829,1234
275060,1234
276401,1234
16049,1235
36323,1235
46314,1235
242512,1236
335796,1236
151933,1237
51649,1238
75258,1239
25475,1239
297270,1239
175112,1239
44683,1239
13179,1239
105528,1240
255476,1240
64160,1241
64161,1241
28668,1242
29487,1242
29490,1242
29829,1242
98344,1243
262551,1244
331836,1244
30972,1245
3483,1245
3485,1245
49183,1245
9742,1246
9514,1246
9496,1246
10470,1246
21811,1247
32888,1247
17808,1248
124471,1248
192558,1249
17780,1250
36683,1251
25114,1251
39123,1251
18232,1252
119892,1253
66129,1254
369776,1254
68340,1255
68337,1255
68242,1255
68339,1255
2139,1256
74035,1257
99361,1258
63260,1259
56431,1259
118751,1260
61925,1261
52914,1261
50758,1261
52913,1261
52238,1261
62715,1261
62725,1261
46001,1261
52113,1261
53342,1261
207703,1262
11612,1263
41897,1263
201018,1264
200645,1264
48805,1265
39371,1265
75136,1266
75137,1266
75138,1266
69787,1266
75634,1266
74405,1266
75133,1266
75134,1266
75140,1266
75142,1266
75143,1266
108794,1266
70133,1266
315360,1267
315362,1267
270045,1267
315367,1267
270047,1267
24023,1268
24026,1268
135659,1268
24712,1268
24713,1268
141267,1268
138115,1268
138118,1268
136071,1268
133879,1268
24024,1268
24025,1268
11752,1269
59040,1270
132601,1271
208763,1272
65703,1273
101660,1274
140161,1274
15434,1275
18015,1276
42185,1276
42187,1276
23338,1277
104606,1278
185110,1279
149957,1280
133716,1280
220504,1280
3686,1281
7085,1281
90956,1282
90955,1282
55603,1282
71461,1283
72094,1283
113210,1284
113215,1284
113209,1284
113219,1284
38269,1285
43241,1285
39829,1286
37404,1287
75826,1287
75822,1287
70811,1287
75834,1287
18920,1288
48844,1289
142308,1289
47884,1290
47882,1290
47883,1290
23280,1290
58664,1291
289239,1291
406052,1291
102899,1292
293660,1293
118439,1294
44789,1294
33733,1295
58757,1296
2648,1297
215405,1298
79466,1299
113582,1299
26357,1299
193603,1300
90460,1301
90461,1301
90465,1301
164372,1302
292014,1302
362058,1302
149793,1303
85231,1303
85232,1303
141063,1304
91548,1305
43205,1306
76084,1306
207475,1307
309063,1307
363844,1307
26497,1308
78124,1308
61852,1309
13017,1310
15898,1310
188357,1311
55762,1312
139367,1313
71200,1314
233487,1315
309049,1316
48635,1317
216015,1318
341174,1318
27850,1319
34205,1319
34560,1319
34204,1319
159704,1320
82237,1321
63348,1322
89247,1323
30149,1324
133459,1324
27599,1325
27600,1325
25251,1326
60181,1326
199661,1327
1871,1328
1870,1328
1875,1328
278468,1329
278604,1329
83122,1330
64650,1330
83140,1330
83136,1330
83124,1330
25164,1331
44191,1331
104413,1331
67952,1332
30577,1333
26452,1333
106622,1334
106623,1334
69569,1334
22974,1335
54257,1336
57548,1336
47631,1337
303457,1338
221791,1339
85349,1340
13643,1341
13015,1341
34509,1341
34513,1341
25161,1341
20679,1341
34163,1341
57837,1341
34506,1341
70086,1341
25160,1341
30649,1341
34512,1341
132759,1342
327982,1342
196750,1343
212168,1343
240341,1343
279254,1343
334376,1343
381519,1343
73530,1344
73529,1344
265712,1345
77787,1346
31347,1347
26945,1347
175774,1348
279229,1348
39385,1349
86868,1349
31359,1349
118412,1350
113082,1350
144288,1350
140441,1351
23155,1352
23150,1352
23151,1352
23153,1352
23166,1352
23167,1352
23154,1352
212156,1352
47747,1352
75848,1353
112058,1353
10580,1354
23504,1355
120386,1356
40040,1357
40039,1357
78402,1358
1269,1359
51450,1360
81086,1361
204712,1362
9084,1362
11179,1363
9337,1363
50166,1364
52761,1364
1615,1365
1616,1365
9497,1366
10036,1367
9803,1367
9572,1368
9478,1368
293771,1369
400605,1369
35428,1370
25936,1370
20963,1370
253192,1370
83456,1370
376716,1370
9565,1371
15674,1372
293572,1373
61117,1374
52736,1374
36696,1375
260310,1375
274415,1376
290865,1377
38015,1377
12697,1378
290043,1379
21461,1380
19625,1380
28904,1381
327418,1382
342917,1382
411802,1382
40348,1383
39965,1383
28682,1383
28324,1383
28325,1383
28574,1383
45233,1383
30997,1384
60190,1384
4457,1384
13284,1385
16962,1385
13285,1385
34134,1386
91342,1386
196254,1387
18198,1387
21614,1388
20359,1388
65497,1389
5056,1390
26181,1390
14394,1391
20968,1391
43646,1392
43649,1392
161545,1393
56339,1393
146045,1394
46809,1394
146030,1394
199374,1395
58333,1396
336211,1396
39060,1397
272878,1398
259316,1399
24020,1400
62527,1400
34766,1401
29742,1401
34765,1401
328111,1402
18839,1403
18874,1403
321068,1404
347096,1404
370687,1404
388191,1404
401689,1404
30780,1405
19951,1406
158519,1406
15724,1407
46513,1408
19670,1409
14546,1409
44978,1409
75744,1410
172817,1410
16318,1411
264085,1412
15974,1412
17922,1413
58188,1414
64325,1415
138372,1416
426580,1416
60038,1417
16774,1418
154207,1418
13204,1418
51786,1419
23289,1420
26809,1421
42979,1422
204912,1423
16846,1424
110588,1424
27296,1424
105680,1425
41993,1425
118406,1426
347201,1426
317442,1426
16907,1426
24686,1427
252034,1427
47812,1427
207454,1428
58444,1429
56014,1429
22182,1430
15681,1431
18441,1432
83473,1432
57313,1432
27370,1432
60843,1433
71392,1434
40127,1435
69599,1436
256040,1437
350312,1437
212996,1438
294562,1439
391975,1439
60898,1440
209049,1441
211711,1441
270842,1441
41669,1442
41668,1442
41665,1442
37770,1442
41664,1442
26285,1442
41663,1442
25606,1442
44268,1442
37769,1442
38315,1443
38313,1443
38310,1444
220436,1445
277217,1446
417320,1446
192911,1447
382581,1447
447113,1447
360404,1447
212470,1447
413736,1447
324963,1447
227257,1447
290727,1447
166747,1447
260234,1447
167666,1447
167313,1447
134632,1447
39229,1448
39230,1448
25423,1449
252520,1450
29055,1451
27010,1451
29054,1451
20435,1452
20183,1453
257932,1454
45940,1455
42498,1455
152042,1456
212162,1456
152044,1456
13430,1457
295830,1458
340382,1458
30575,1459
37100,1459
28460,1459
94052,1460
53129,1460
59529,1460
193502,1461
363354,1461
115873,1462
41241,1463
76940,1464
20044,1464
204342,1465
20947,1466
20949,1466
26847,1467
42673,1467
284279,1468
417503,1468
356216,1469
72720,1470
50506,1471
50126,1472
264264,1473
295273,1473
51836,1474
50332,1474
46169,1475
21481,1475
319341,1476
356149,1477
404461,1477
19430,1478
43551,1479
44173,1479
182131,1480
347413,1480
10645,1481
75897,1481
297762,1482
99760,1483
98596,1483
338312,1484
156389,1485
156388,1485
191975,1486
158848,1487
39111,1488
37963,1488
32213,1489
33338,1490
73897,1490
11175,1491
24889,1492
74639,1492
262137,1492
137409,1493
162006,1494
233639,1495
222832,1496
62762,1497
231001,1498
335462,1499
64931,1500
328716,1500
41955,1501
41957,1501
29361,1501
63536,1502
63537,1502
63538,1502
41979,1503
65591,1503
65594,1503
45990,1504
60175,1505
237672,1506
84774,1507
59803,1508
195065,1508
19493,1509
65310,1509
79722,1510
66160,1511
62071,1511
48943,1512
31060,1513
31061,1513
32926,1513
257343,1513
213755,1514
71744,1515
14681,1515
17028,1515
25833,1515
216983,1516
103122,1517
299579,1518
26736,1519
178682,1519
267048,1520
228432,1520
47647,1521
282069,1522
282070,1522
274167,1523
328848,1524
361751,1524
392629,1524
366630,1525
381615,1525
154738,1526
154727,1526
154501,1526
254736,1527
98440,1528
98438,1528
98439,1528
140054,1529
129745,1529
201386,1530
35639,1531
111480,1532
27548,1533
27621,1534
37609,1534
32293,1534
349176,1535
115547,1536
72054,1537
89877,1538
255746,1538
46695,1539
84951,1539
157293,1540
68555,1541
77294,1542
77759,1542
77762,1542
62738,1543
57889,1543
62737,1543
20731,1544
182219,1545
382155,1546
74919,1546
425961,1546
41472,1547
61320,1548
61313,1548
20294,1549
262227,1550
49028,1551
2764,1552
76784,1552
14962,1553
26743,1553
33371,1554
19812,1555
33407,1556
367596,1557
165432,1558
164990,1558
75745,1559
379291,1560
408647,1560
109907,1561
282346,1561
116312,1562
52854,1563
1652,1564
9657,1565
9252,1565
9379,1565
60964,1566
89458,1567
50025,1568
137400,1569
76081,1570
23767,1571
116185,1571
113332,1572
183073,1572
34194,1573
14829,1573
34935,1573
21769,1574
125513,1575
125521,1575
125510,1575
41365,1575
35105,1575
28697,1576
25843,1577
87636,1578
134053,1578
155017,1579
160399,1579
71449,1580
71444,1580
30,1581
336026,1582
294682,1582
62756,1583
35752,1584
33604,1585
78375,1586
317121,1587
374739,1588
302508,1589
78492,1590
363607,1591
32790,1592
60821,1592
61005,1592
34598,1593
33108,1594
70061,1594
30656,1595
30655,1595
52947,1596
206789,1597
40741,1598
259634,1599
46572,1599
154441,1600
28406,1601
40585,1602
2459,1602
79106,1603
108432,1603
21452,1604
28808,1604
229007,1605
389614,1605
231811,1605
168056,1605
168057,1605
231812,1605
384641,1606
64961,1607
38289,1608
34527,1609
357786,1610
362584,1610
362585,1610
55426,1611
55431,1611
55430,1611
55435,1611
55437,1611
36161,1612
36163,1612
36162,1612
22240,1613
22623,1613
10260,1613
152625,1614
87788,1615
36046,1616
14631,1616
32523,1616
401650,1617
460135,1617
18825,1618
35701,1619
62852,1620
389396,1621
414937,1621
452142,1621
355730,1622
361261,1622
338485,1622
379992,1622
407171,1622
308686,1622
231617,1622
414762,1622
89825,1623
413441,1624
82406,1625
72857,1625
414767,1626
330161,1626
348631,1626
16143,1627
337550,1628
361758,1629
363611,1629
376538,1629
376543,1629
376548,1629
376553,1629
83865,1630
250895,1630
370545,1630
33065,1631
33534,1631
154922,1631
314946,1631
52939,1631
77304,1632
72203,1632
31245,1633
297298,1634
371153,1635
140485,1636
180371,1637
207323,1638
53693,1639
28670,1640
129237,1641
24140,1642
99099,1643
109080,1644
114370,1644
114372,1644
114371,1644
105231,1644
376599,1645
59060,1646
40748,1647
40120,1648
17695,1648
309028,1649
294161,1650
278475,1651
366499,1652
27076,1653
20004,1653
359413,1654
64266,1655
56372,1656
56525,1656
152100,1657
41289,1658
64468,1659
38614,1660
402223,1661
366143,1662
99247,1663
159447,1663
238869,1664
69097,1664
38332,1665
49574,1665
70172,1666
20473,1666
45249,1666
24791,1667
111913,1667
248223,1668
51273,1668
37851,1669
37656,1669
16269,1670
18575,1671
24769,1671
137801,1672
53086,1673
15449,1674
60800,1675
198951,1676
36888,1677
70609,1677
36886,1677
36887,1677
36885,1677
86190,1678
77051,1679
129830,1680
72811,1681
150010,1682
314952,1683
179690,1683
60189,1684
332788,1685
422842,1686
101538,1687
79701,1688
68637,1689
78359,1690
152912,1690
182030,1691
